2012-07 1
2012-08 47
2012-09 25
2012-10 14
2012-12 3
2013-01 3
2013-02 2
2013-03 53
2013-04 92
2013-05 49
2013-06 49
2013-07 18
2013-08 14
2013-09 3
2013-10 48
2013-11 34
2013-12 42
2014-01 42
2014-02 37
2014-03 68
2014-04 44
2014-05 31
2014-06 39
2014-07 31
2014-08 32
2014-09 23
2014-10 15
2014-11 5
2015-01 6
2015-02 4
2015-03 11
2015-05 5
