1358287670 0 1 0 0 0 0 0 0
1358294684 0 2 0 0 0 0 0 0
1358298147 0 3 0 0 0 0 0 0
1358364798 0 4 0 0 0 0 0 0
1358554969 0 5 0 0 0 0 0 0
1358791230 0 6 0 0 0 0 0 0
1358793281 0 7 0 0 0 0 0 0
1358806310 0 8 0 0 0 0 0 0
1358905930 0 9 0 0 0 0 0 0
1359054573 0 10 0 0 0 0 0 0
1359064752 0 11 0 0 0 0 0 0
1359068652 0 12 0 0 0 0 0 0
1359072002 0 13 0 0 0 0 0 0
1359139303 0 14 0 0 0 0 0 0
1359139824 0 15 0 0 0 0 0 0
1359398213 0 16 0 0 0 0 0 0
1359399348 0 17 0 0 0 0 0 0
1359664101 0 17 0 0 1 0 0 0
1359673824 0 18 0 0 1 0 0 0
1360094635 0 19 0 0 1 0 0 0
1360186612 0 20 0 0 1 0 0 0
1360194075 0 21 0 0 1 0 0 0
1360194209 0 22 0 0 1 0 0 0
1360194316 0 23 0 0 1 0 0 0
1360194699 0 24 0 0 1 0 0 0
1360194772 0 25 0 0 1 0 0 0
1360196630 0 26 0 0 1 0 0 0
1360196843 0 27 0 0 1 0 0 0
1360258983 0 28 0 0 1 0 0 0
1360377053 0 29 0 0 1 0 0 0
1361227113 0 30 0 0 1 0 0 0
1362331767 0 31 0 0 1 0 0 0
1363106722 0 31 0 0 2 0 0 0
1363133885 0 32 0 0 2 0 0 0
1363133938 0 33 0 0 2 0 0 0
1363194176 0 33 0 0 3 0 0 0
1363291966 0 34 0 0 3 0 0 0
1363293691 0 35 0 0 3 0 0 0
1363370712 0 35 0 0 4 0 0 0
1363371098 0 35 0 0 5 0 0 0
1363402761 0 36 0 0 5 0 0 0
1363819518 0 37 0 0 5 0 0 0
1363916772 0 38 0 0 5 0 0 0
1363949306 1 38 0 0 5 0 0 0
1363951564 2 38 0 0 5 0 0 0
1363959048 2 38 0 0 6 0 0 0
1364135897 2 38 1 0 6 0 0 0
1364234046 2 39 1 0 6 0 0 0
1364245110 2 40 1 0 6 0 0 0
1364245617 2 41 1 0 6 0 0 0
1364249002 2 42 1 0 6 0 0 0
1364338184 2 43 1 0 6 0 0 0
1364425471 2 44 1 0 6 0 0 0
1364511158 2 45 1 0 6 0 0 0
1364840825 2 46 1 0 6 0 0 0
1364850859 2 47 1 0 6 0 0 0
1364939614 2 48 1 0 6 0 0 0
1364939868 2 49 1 0 6 0 0 0
1364940466 2 50 1 0 6 0 0 0
1365104413 2 51 1 0 6 0 0 0
1365115192 2 52 1 0 6 0 0 0
1365115504 2 53 1 0 6 0 0 0
1365471658 2 54 1 0 6 0 0 0
1365545210 2 55 1 0 6 0 0 0
1365694748 2 56 1 0 6 0 0 0
1365695388 2 57 1 0 6 0 0 0
1365695686 2 58 1 0 6 0 0 0
1365695687 2 59 1 0 6 0 0 0
1366133843 2 60 1 0 6 0 0 0
1366234011 2 61 1 0 6 0 0 0
1366234092 2 62 1 0 6 0 0 0
1366242587 2 63 1 0 6 0 0 0
1366311755 2 64 1 0 6 0 0 0
1366311868 2 65 1 0 6 0 0 0
1366658246 2 66 1 0 6 0 0 0
1367000677 2 66 1 0 6 0 0 1
1367075729 2 67 1 0 6 0 0 1
1367076293 2 68 1 0 6 0 0 1
1367171480 2 69 1 0 6 0 0 1
1367172128 2 70 1 0 6 0 0 1
1367253875 2 71 1 0 6 0 0 1
1367509489 2 72 1 0 6 0 0 1
1367509590 2 73 1 0 6 0 0 1
1367509591 2 74 1 0 6 0 0 1
1367511683 2 75 1 0 6 0 0 1
1367511872 2 76 1 0 6 0 0 1
1367857485 2 77 1 0 6 0 0 1
1368224093 2 78 1 0 6 0 0 1
1368224785 2 79 1 0 6 0 0 1
1368229868 2 80 1 0 6 0 0 1
1368572227 2 81 1 0 6 0 0 1
1368644482 2 82 1 0 6 0 0 1
1368664242 2 83 1 0 6 0 0 1
1368741542 2 84 1 0 6 0 0 1
1368746231 2 85 1 0 6 0 0 1
1368810708 2 86 1 0 6 0 0 1
1369242034 2 87 1 0 6 0 0 1
1369251409 2 88 1 0 6 0 0 1
1369262089 2 89 1 0 6 0 0 1
1369351243 2 90 1 0 6 0 0 1
1369776665 2 91 1 0 6 0 0 1
1370303254 2 92 1 0 6 0 0 1
1370647772 2 93 1 0 6 0 0 1
1370902755 2 94 1 0 6 0 0 1
1371100183 2 95 1 0 6 0 0 1
1371496793 2 96 1 0 6 0 0 1
1371508842 2 97 1 0 6 0 0 1
1371580710 2 98 1 0 6 0 0 1
1371580827 2 99 1 0 6 0 0 1
1371670848 2 100 1 0 6 0 0 1
1371677221 2 101 1 0 6 0 0 1
1371686779 2 102 1 0 6 0 0 1
1371832086 2 103 1 0 6 0 0 1
1371832761 2 104 1 0 6 0 0 1
1372087651 2 105 1 0 6 0 0 1
1372087949 2 106 1 0 6 0 0 1
1372087950 2 107 1 0 6 0 0 1
1372111663 2 108 1 0 6 0 0 1
1372186417 2 109 1 0 6 0 0 1
1372192214 2 110 1 0 6 0 0 1
1372193491 2 111 1 0 6 0 0 1
1372193603 2 112 1 0 6 0 0 1
1372193634 2 113 1 0 6 0 0 1
1372193762 2 114 1 0 6 0 0 1
1372193836 2 115 1 0 6 0 0 1
1373299519 2 116 1 0 6 0 0 1
1373299618 2 118 1 0 6 0 0 1
1373565609 2 119 1 0 6 0 0 1
1373578840 2 120 1 0 6 0 0 1
1373650445 2 121 1 0 6 0 0 1
1373900134 2 122 1 0 6 0 0 1
1374102240 2 123 1 0 6 0 0 1
1374171505 2 123 2 0 6 0 0 1
1374171563 2 123 3 0 6 0 0 1
1374249889 2 124 3 0 6 0 0 1
1374250017 2 125 3 0 6 0 0 1
1374250054 2 126 3 0 6 0 0 1
1374533317 2 127 3 0 6 0 0 1
1374680724 2 128 3 0 6 0 0 1
1374681937 2 129 3 0 6 0 0 1
1374706499 2 130 3 0 6 0 0 1
1374789012 2 131 3 0 6 0 0 1
1374793702 2 132 3 0 6 0 0 1
1375030990 2 133 3 0 6 0 0 1
1375031033 2 134 3 0 6 0 0 1
1375121456 2 135 3 0 6 0 0 1
1375209759 2 136 3 0 6 0 0 1
1375317384 2 137 3 0 6 0 0 1
1375317415 2 138 3 0 6 0 0 1
1375400970 2 139 3 0 6 0 0 1
1375473232 2 140 3 0 6 0 0 1
1375712883 2 140 4 0 6 0 0 1
1375713941 2 140 5 0 6 0 0 1
1375826981 2 141 5 0 6 0 0 1
1375999229 2 142 5 0 6 0 0 1
1376097144 2 143 5 0 6 0 0 1
1376325465 2 144 5 0 6 0 0 1
1376341424 2 145 5 0 6 0 0 1
1376358135 2 146 5 0 6 0 0 1
1376412141 2 147 5 0 6 0 0 1
1376413655 2 148 5 0 6 0 0 1
1376413724 2 149 5 0 6 0 0 1
1376415000 2 150 5 0 6 0 0 1
1376415057 2 151 5 0 6 0 0 1
1376691780 2 152 5 0 6 0 0 1
1376691955 2 153 5 0 6 0 0 1
1376691971 2 154 5 0 6 0 0 1
1377021626 2 155 5 0 6 0 0 1
1377028494 2 156 5 0 6 0 0 1
1377104865 2 157 5 0 6 0 0 1
1377107960 2 158 5 0 6 0 0 1
1377108170 2 159 5 0 6 0 0 1
1377111874 2 160 5 0 6 0 0 1
1377111902 2 161 5 0 6 0 0 1
1377111947 2 162 5 0 6 0 0 1
1377190911 2 163 5 0 6 0 0 1
1377194878 2 164 5 0 6 0 0 1
1377195228 2 165 5 0 6 0 0 1
1377203345 2 166 5 0 6 0 0 1
1377215270 2 167 5 0 6 0 0 1
1377215287 2 168 5 0 6 0 0 1
1377792546 2 169 5 0 6 0 0 1
1377798138 2 170 5 0 6 0 0 1
