1360420282 0 0 0 0 0 0 1 0 0 0 0
1360420400 0 0 0 0 0 0 2 0 0 0 0
1360462899 1 0 0 0 0 0 2 0 0 0 0
1360681754 2 0 0 0 0 0 2 0 0 0 0
1360899194 3 0 0 0 0 0 2 0 0 0 0
1360953351 4 0 0 0 0 0 2 0 0 0 0
1360970919 5 0 0 0 0 0 2 0 0 0 0
1361912771 6 0 0 0 0 0 2 0 0 0 0
1362184414 7 0 0 0 0 0 2 0 0 0 0
1362184784 8 0 0 0 0 0 2 0 0 0 0
1362185259 9 0 0 0 0 0 2 0 0 0 0
1363031166 10 0 0 0 0 0 2 0 0 0 0
1363104937 11 0 0 0 0 0 2 0 0 0 0
1363877314 12 0 0 0 0 0 2 0 0 0 0
1363886413 13 0 0 0 0 0 2 0 0 0 0
1363889834 14 0 0 0 0 0 2 0 0 0 0
1363950288 14 1 0 0 0 0 2 0 0 0 0
1363951375 14 2 0 0 0 0 2 0 0 0 0
1364314961 15 2 0 0 0 0 2 0 0 0 0
1364314995 16 2 0 0 0 0 2 0 0 0 0
1364921268 17 2 0 0 0 0 2 0 0 0 0
1364921355 18 2 0 0 0 0 2 0 0 0 0
1365544391 19 2 0 0 0 0 2 0 0 0 0
1365544824 20 2 0 0 0 0 2 0 0 0 0
1366398344 21 2 0 0 0 0 2 0 0 0 0
1366488780 22 2 0 0 0 0 2 0 0 0 0
1367001329 22 2 0 0 0 0 2 0 0 0 1
1367539463 23 2 0 0 0 0 2 0 0 0 1
1367539624 24 2 0 0 0 0 2 0 0 0 1
1369261197 25 2 0 0 0 0 2 0 0 0 1
1370403447 26 2 0 0 0 0 2 0 0 0 1
1370491044 27 2 0 0 0 0 2 0 0 0 1
1371059854 28 2 0 0 0 0 2 0 0 0 1
1371098429 28 2 0 1 0 0 2 0 0 0 1
1371137124 29 2 0 1 0 0 2 0 0 0 1
1371141719 30 2 0 1 0 0 2 0 0 0 1
1371670833 31 2 0 1 0 0 2 0 0 0 1
1372087997 32 2 0 1 0 0 2 0 0 0 1
1372088190 33 2 0 1 0 0 2 0 0 0 1
1372288372 34 2 0 1 0 0 2 0 0 0 1
1373301410 35 2 0 1 0 0 2 0 0 0 1
1373301498 36 2 0 1 0 0 2 0 0 0 1
1373668262 37 2 0 1 0 0 2 0 0 0 1
1373670969 38 2 0 1 0 0 2 0 0 0 1
1374956738 39 2 0 1 0 0 2 0 0 0 1
1375131927 40 2 0 1 0 0 2 0 0 0 1
1375713163 40 2 0 1 0 0 2 0 0 1 1
1377035107 41 2 0 1 0 0 2 0 0 1 1
1377109622 42 2 0 1 0 0 2 0 0 1 1
1377291412 43 2 0 1 0 0 2 0 0 1 1
1377535638 44 2 0 1 0 0 2 0 0 1 1
1377535692 45 2 0 1 0 0 2 0 0 1 1
1380827753 45 2 0 2 0 0 2 0 0 1 1
1381155349 45 3 0 2 0 0 2 0 0 1 1
1381156073 46 3 0 2 0 0 2 0 0 1 1
1381156708 47 3 0 2 0 0 2 0 0 1 1
