1373476178 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1373495022 0 1 0 0 0 0 0 0 0 0 0 1 0 0
1373565429 0 2 0 0 0 0 0 0 0 0 0 1 0 0
1373650361 0 3 0 0 0 0 0 0 0 0 0 1 0 0
1374101657 0 4 0 0 0 0 0 0 0 0 0 1 0 0
1374181416 0 5 0 0 0 0 0 0 0 0 0 1 0 0
1374187007 0 6 0 0 0 0 0 0 0 0 0 1 0 0
1374189352 0 7 0 0 0 0 0 0 0 0 0 1 0 0
1374249746 0 8 0 0 0 0 0 0 0 0 0 1 0 0
1374532118 0 9 0 0 0 0 0 0 0 0 0 1 0 0
1374602847 0 10 0 0 0 0 0 0 0 0 0 1 0 0
1374680192 0 11 0 0 0 0 0 0 0 0 0 1 0 0
1374681251 0 12 0 0 0 0 0 0 0 0 0 1 0 0
1374706492 0 13 0 0 0 0 0 0 0 0 0 1 0 0
1374709842 0 14 0 0 0 0 0 0 0 0 0 1 0 0
1374788973 0 15 0 0 0 0 0 0 0 0 0 1 0 0
1374793667 0 16 0 0 0 0 0 0 0 0 0 1 0 0
1375030975 0 17 0 0 0 0 0 0 0 0 0 1 0 0
1375121378 0 18 0 0 0 0 0 0 0 0 0 1 0 0
1375317346 0 19 0 0 0 0 0 0 0 0 0 1 0 0
1375473183 0 20 0 0 0 0 0 0 0 0 0 1 0 0
1375826768 0 21 0 0 0 0 0 0 0 0 0 1 0 0
1375999183 0 22 0 0 0 0 0 0 0 0 0 1 0 0
1376097063 0 23 0 0 0 0 0 0 0 0 0 1 0 0
1376325403 0 24 0 0 0 0 0 0 0 0 0 1 0 0
1376341396 0 25 0 0 0 0 0 0 0 0 0 1 0 0
1376358094 0 26 0 0 0 0 0 0 0 0 0 1 0 0
1376412065 0 27 0 0 0 0 0 0 0 0 0 1 0 0
1376413584 0 28 0 0 0 0 0 0 0 0 0 1 0 0
1376414908 0 29 0 0 0 0 0 0 0 0 0 1 0 0
